tag_id,nome,hora_entrada,hora_saida,tempo_cocho,peso_animal,peso_racao,%,
D4E63000E2806A960000501CCB867555,12,2025-10-09 1:04:47,2025-10-09 1:05:49,1m 1s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-09 4:32:16,2025-10-09 4:33:22,1m 6s,69.014,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-09 6:27:55,2025-10-09 6:34:41,6m 45s,78.423,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-09 6:34:48,2025-10-09 6:35:40,0m 52s,69.014,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-09 6:36:39,2025-10-09 6:40:45,4m 6s,78.423,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-09 7:48:18,2025-10-09 8:02:56,14m 37s,-1,349.95,,
C0343000E2806A960000401CCB755969,24,2025-10-09 8:03:00,2025-10-09 8:16:45,13m 44s,74.799,393.865,,
D4E63000E2806A960000501CCB867555,12,2025-10-09 8:17:07,2025-10-09 8:21:00,3m 52s,69.014,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-09 8:21:04,2025-10-09 8:23:36,2m 32s,74.799,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-09 8:23:43,2025-10-09 8:23:55,0m 12s,69.014,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-09 8:24:07,2025-10-09 8:24:28,0m 20s,74.799,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-09 8:26:02,2025-10-09 8:26:35,0m 32s,69.014,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-09 8:28:48,2025-10-09 8:29:37,0m 48s,74.799,-2,,
34E23000E2806A960000401CCB84F52A,Ovelha001,2025-10-09 13:38:40,2025-10-09 13:39:22,0m 42s,-1,483.469,,
34E23000E2806A960000401CCB84F52A,Ovelha001,2025-10-09 13:57:45,2025-10-09 13:58:39,0m 53s,-1,1001.045,,
34E23000E2806A960000401CCB84F52A,Ovelha001,2025-10-09 14:04:08,2025-10-09 14:06:05,1m 57s,-1,1000.456,,
34E23000E2806A960000401CCB84F52A,Ovelha001,2025-10-09 14:06:35,2025-10-09 14:07:56,1m 21s,-1,1001.237,,
34E23000E2806A960000401CCB84F52A,Ovelha001,2025-10-09 14:16:49,2025-10-09 14:17:50,1m 0s,-1,1084.061,,
34E23000E2806A960000401CCB84F52A,Ovelha001,2025-10-09 14:29:10,2025-10-09 14:30:09,0m 59s,-1,1000.554,,
34E23000E2806A960000401CCB84F52A,Ovelha001,2025-10-09 14:37:45,2025-10-09 14:38:48,1m 3s,-1,1005.587,,
34E23000E2806A960000401CCB84F52A,Ovelha001,2025-10-09 14:39:03,2025-10-09 14:40:02,0m 58s,-1,1005.018,,
34E23000E2806A960000401CCB84F52A,Ovelha001,2025-10-09 14:46:11,2025-10-09 14:46:37,0m 26s,-1,300.517,,
34E23000E2806A960000401CCB84F52A,Ovelha001,2025-10-09 14:47:15,2025-10-09 14:47:51,0m 36s,-1,302.157,,
C0343000E2806A960000401CCB755969,24,2025-10-09 14:58:53,2025-10-09 14:59:14,0m 21s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-09 15:00:07,2025-10-09 15:06:02,5m 55s,65.242,392.927,,
C0343000E2806A960000401CCB755969,24,2025-10-09 15:06:04,2025-10-09 15:06:43,0m 38s,65.242,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-09 15:06:45,2025-10-09 15:07:01,0m 15s,65.242,-2,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-09 15:15:31,2025-10-09 15:15:59,0m 28s,-1,391.627,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-09 15:16:24,2025-10-09 15:16:55,0m 30s,-1,390.451,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-09 15:19:01,2025-10-09 15:19:52,0m 50s,-1,392.011,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-09 15:20:16,2025-10-09 15:20:58,0m 42s,-1,394.138,,
D4E63000E2806A960000501CCB867555,12,2025-10-09 17:03:54,2025-10-09 17:16:42,12m 47s,72.306,411.675,,
C0343000E2806A960000401CCB755969,24,2025-10-09 17:16:45,2025-10-09 17:20:08,3m 23s,-1,327.672,,
C0343000E2806A960000401CCB755969,24,2025-10-09 17:20:16,2025-10-09 17:29:28,9m 11s,65.242,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-09 17:29:35,2025-10-09 17:31:31,1m 56s,72.306,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-09 17:31:33,2025-10-09 17:32:34,1m 1s,65.242,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-09 17:35:33,2025-10-09 17:39:18,3m 45s,65.242,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-09 17:46:16,2025-10-09 17:49:19,3m 3s,65.242,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-09 17:51:47,2025-10-09 17:52:53,1m 5s,72.306,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-09 17:53:11,2025-10-09 17:53:57,0m 45s,65.242,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-09 18:07:29,2025-10-09 18:08:21,0m 52s,72.306,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-09 18:08:23,2025-10-09 18:09:25,1m 1s,65.242,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-09 20:52:45,2025-10-09 20:56:01,3m 15s,65.242,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-09 20:56:29,2025-10-09 20:57:28,0m 59s,65.242,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-10 3:56:16,2025-10-10 3:57:36,1m 20s,65.242,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-10 6:20:49,2025-10-10 6:22:50,2m 0s,72.306,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-10 6:22:57,2025-10-10 6:23:16,0m 19s,65.242,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-10 6:28:40,2025-10-10 6:31:19,2m 39s,72.306,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-10 7:17:02,2025-10-10 7:18:48,1m 45s,72.306,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-10 7:18:53,2025-10-10 7:21:17,2m 24s,65.242,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-10 7:59:38,2025-10-10 8:01:36,1m 57s,73.778,329.523,,
C0343000E2806A960000401CCB755969,24,2025-10-10 8:01:38,2025-10-10 8:04:20,2m 41s,73.778,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-10 8:04:22,2025-10-10 8:06:23,2m 0s,73.778,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-10 8:06:24,2025-10-10 8:06:28,0m 3s,73.778,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-10 8:06:30,2025-10-10 8:09:36,3m 6s,73.778,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-10 8:09:53,2025-10-10 8:32:09,22m 16s,-1,361.777,,
C0343000E2806A960000401CCB755969,24,2025-10-10 8:37:40,2025-10-10 8:38:45,1m 5s,73.778,-2,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-10 16:18:42,2025-10-10 16:19:13,0m 31s,-1,391.743,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-10 16:19:25,2025-10-10 16:19:54,0m 28s,-1,392.481,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-10 16:48:41,2025-10-10 16:49:10,0m 28s,-1,393.912,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-10 16:49:28,2025-10-10 16:50:12,0m 43s,-1,391.766,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-10 16:50:15,2025-10-10 16:50:51,0m 36s,-1,390.43,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-10 16:50:54,2025-10-10 16:51:45,0m 50s,-1,391.718,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-10 16:51:51,2025-10-10 16:52:34,0m 42s,-1,391.718,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-10 16:57:27,2025-10-10 16:57:57,0m 30s,-1,391.525,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-10 17:00:34,2025-10-10 17:01:08,0m 33s,-1,390.705,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-10 17:01:10,2025-10-10 17:01:38,0m 28s,77.5,390.699,,
C0343000E2806A960000401CCB755969,24,2025-10-10 17:03:29,2025-10-10 17:07:57,4m 28s,77.075,369.818,,
C0343000E2806A960000401CCB755969,24,2025-10-10 17:07:59,2025-10-10 17:11:20,3m 20s,77.075,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-10 17:11:21,2025-10-10 17:12:05,0m 43s,77.075,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-10 17:12:32,2025-10-10 17:26:10,13m 38s,72.255,362.903,,
C0343000E2806A960000401CCB755969,24,2025-10-10 17:26:12,2025-10-10 17:29:32,3m 20s,77.075,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-10 17:33:44,2025-10-10 17:34:51,1m 6s,77.075,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-10 17:38:38,2025-10-10 17:39:35,0m 57s,77.075,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-10 17:45:36,2025-10-10 17:47:08,1m 31s,77.075,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-10 19:12:29,2025-10-10 19:15:21,2m 52s,77.075,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-10 19:15:24,2025-10-10 19:16:20,0m 56s,72.255,-2,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-11 9:17:37,2025-10-11 9:19:34,1m 56s,-1,389.016,,
C0343000E2806A960000401CCB755969,24,2025-10-11 9:19:39,2025-10-11 9:26:38,6m 58s,74.335,389.241,,
D4E63000E2806A960000501CCB867555,12,2025-10-11 9:26:44,2025-10-11 9:45:14,18m 29s,-1,365.959,,
D4E63000E2806A960000501CCB867555,12,2025-10-11 17:28:06,2025-10-11 17:39:50,11m 43s,72.539,361.721,,
C0343000E2806A960000401CCB755969,24,2025-10-11 18:07:25,2025-10-11 18:09:28,2m 3s,77.861,371.758,,
C0343000E2806A960000401CCB755969,24,2025-10-11 18:09:30,2025-10-11 18:19:14,9m 44s,77.861,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-11 18:19:21,2025-10-11 18:23:11,3m 50s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-11 18:23:16,2025-10-11 18:24:52,1m 36s,77.861,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-11 19:10:05,2025-10-11 19:17:54,7m 48s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-11 19:18:38,2025-10-11 19:21:55,3m 16s,77.861,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-11 19:26:22,2025-10-11 19:28:02,1m 39s,77.861,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-11 22:29:04,2025-10-11 22:31:22,2m 17s,77.861,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-12 3:13:21,2025-10-12 3:14:49,1m 28s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-12 4:17:31,2025-10-12 4:18:55,1m 24s,77.861,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-12 7:46:32,2025-10-12 7:53:19,6m 47s,74.34,390.041,,
C0343000E2806A960000401CCB755969,24,2025-10-12 7:53:21,2025-10-12 7:54:03,0m 42s,74.34,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-12 7:54:11,2025-10-12 7:55:21,1m 9s,74.34,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-12 7:55:24,2025-10-12 8:00:24,5m 0s,74.34,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-12 8:00:26,2025-10-12 8:00:31,0m 4s,74.34,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-12 8:00:37,2025-10-12 8:01:24,0m 47s,74.34,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-12 8:01:26,2025-10-12 8:04:20,2m 53s,74.34,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-12 8:05:09,2025-10-12 8:06:30,1m 21s,74.34,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-12 8:07:56,2025-10-12 8:15:36,7m 39s,-1,364.638,,
C0343000E2806A960000401CCB755969,24,2025-10-12 17:32:54,2025-10-12 17:36:59,4m 5s,-1,372.975,,
C0343000E2806A960000401CCB755969,24,2025-10-12 17:37:04,2025-10-12 17:44:18,7m 13s,74.34,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-12 17:44:21,2025-10-12 17:55:41,11m 20s,-1,364.51,,
C0343000E2806A960000401CCB755969,24,2025-10-12 17:55:46,2025-10-12 17:57:22,1m 35s,74.34,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-12 18:16:14,2025-10-12 18:23:15,7m 1s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-12 18:23:18,2025-10-12 18:24:00,0m 41s,74.34,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-12 19:12:53,2025-10-12 19:13:45,0m 52s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-12 19:15:35,2025-10-12 19:16:45,1m 9s,74.34,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-12 19:20:30,2025-10-12 19:22:23,1m 53s,74.34,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-12 20:46:14,2025-10-12 20:47:17,1m 3s,74.34,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-12 22:23:27,2025-10-12 22:25:10,1m 42s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-12 23:29:21,2025-10-12 23:31:43,2m 22s,74.34,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-13 0:42:03,2025-10-13 0:42:59,0m 56s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-13 6:20:43,2025-10-13 6:21:57,1m 14s,74.34,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-13 6:22:08,2025-10-13 6:23:18,1m 10s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-13 7:24:46,2025-10-13 7:26:14,1m 27s,74.34,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-13 7:45:31,2025-10-13 7:57:58,12m 27s,-1,372.182,,
C0343000E2806A960000401CCB755969,24,2025-10-13 7:58:02,2025-10-13 8:02:53,4m 51s,74.34,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-13 8:03:37,2025-10-13 8:14:10,10m 33s,-1,366.703,,
D4E63000E2806A960000501CCB867555,12,2025-10-13 8:14:44,2025-10-13 8:15:14,0m 29s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-13 8:21:18,2025-10-13 8:22:38,1m 20s,74.34,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-13 8:58:00,2025-10-13 8:58:41,0m 40s,72.539,-2,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-13 15:37:15,2025-10-13 15:37:44,0m 29s,-1,395.099,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-13 15:38:22,2025-10-13 15:38:54,0m 31s,-1,389.031,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-13 15:47:44,2025-10-13 15:48:15,0m 31s,-1,388.086,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-13 15:48:17,2025-10-13 15:49:01,0m 43s,-1,388.086,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-13 15:52:03,2025-10-13 15:52:32,0m 29s,-1,390.479,,
D4E63000E2806A960000501CCB867555,12,2025-10-13 17:42:56,2025-10-13 17:53:45,10m 49s,-1,364.945,,
D4E63000E2806A960000501CCB867555,12,2025-10-13 17:54:44,2025-10-13 17:55:33,0m 48s,72.539,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-13 17:56:24,2025-10-13 17:57:39,1m 14s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-13 18:03:48,2025-10-13 18:12:07,8m 19s,75.64,375.172,,
C0343000E2806A960000401CCB755969,24,2025-10-13 18:03:48,2025-10-13 18:12:07,8m 19s,75.64,375.172,,
D4E63000E2806A960000501CCB867555,12,2025-10-13 18:12:26,2025-10-13 18:20:22,7m 55s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-13 18:22:27,2025-10-13 18:24:12,1m 45s,75.64,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-13 18:30:28,2025-10-13 18:32:23,1m 54s,75.64,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-13 18:41:09,2025-10-13 18:41:54,0m 44s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-13 19:03:04,2025-10-13 19:04:48,1m 43s,75.64,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-13 19:15:18,2025-10-13 19:40:39,25m 20s,72.539,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-14 3:09:58,2025-10-14 3:11:06,1m 8s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 4:17:17,2025-10-14 4:19:27,2m 9s,75.64,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 4:48:57,2025-10-14 4:50:25,1m 28s,75.64,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 6:37:52,2025-10-14 6:38:24,0m 32s,75.64,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-14 6:38:44,2025-10-14 6:40:21,1m 36s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 7:17:38,2025-10-14 7:20:16,2m 38s,75.64,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-14 7:20:21,2025-10-14 7:21:24,1m 3s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 7:27:18,2025-10-14 7:31:08,3m 49s,75.64,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-14 7:31:50,2025-10-14 7:39:56,8m 5s,-1,362.935,,
C0343000E2806A960000401CCB755969,24,2025-10-14 7:40:03,2025-10-14 7:57:01,16m 57s,-1,382.068,,
C0343000E2806A960000401CCB755969,24,2025-10-14 7:57:03,2025-10-14 8:00:15,3m 12s,75.64,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-14 8:00:30,2025-10-14 8:01:58,1m 28s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 8:02:07,2025-10-14 8:04:36,2m 28s,75.64,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 8:09:55,2025-10-14 8:12:19,2m 24s,75.64,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 8:14:22,2025-10-14 8:14:59,0m 37s,75.64,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 17:38:49,2025-10-14 17:47:23,8m 33s,69,385.297,,
C0343000E2806A960000401CCB755969,24,2025-10-14 17:47:25,2025-10-14 17:47:40,0m 14s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 17:47:43,2025-10-14 17:48:42,0m 58s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 17:48:46,2025-10-14 17:50:58,2m 12s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 17:51:00,2025-10-14 17:51:17,0m 16s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 17:51:47,2025-10-14 17:56:22,4m 35s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 17:56:49,2025-10-14 17:58:18,1m 28s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 17:58:20,2025-10-14 17:59:12,0m 51s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 17:59:44,2025-10-14 18:00:29,0m 45s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 18:04:14,2025-10-14 18:05:58,1m 43s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 18:15:41,2025-10-14 18:16:35,0m 54s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 18:16:46,2025-10-14 18:18:12,1m 26s,69,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-14 18:18:15,2025-10-14 18:29:31,11m 16s,-1,362.975,,
D4E63000E2806A960000501CCB867555,12,2025-10-14 18:31:57,2025-10-14 18:34:02,2m 5s,72.539,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-14 19:04:46,2025-10-14 19:21:55,17m 8s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 22:11:54,2025-10-14 22:13:36,1m 42s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 23:01:46,2025-10-14 23:01:51,0m 4s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 23:02:13,2025-10-14 23:04:33,2m 20s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-14 23:49:29,2025-10-14 23:50:37,1m 8s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 0:13:51,2025-10-15 0:13:58,0m 7s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 0:14:23,2025-10-15 0:14:27,0m 4s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 0:14:32,2025-10-15 0:16:28,1m 56s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 0:33:35,2025-10-15 0:33:42,0m 7s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 0:33:44,2025-10-15 0:33:49,0m 5s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 0:33:52,2025-10-15 0:34:05,0m 12s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 0:34:07,2025-10-15 0:35:51,1m 44s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 1:36:31,2025-10-15 1:36:35,0m 4s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 1:39:23,2025-10-15 1:39:38,0m 15s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 1:39:50,2025-10-15 1:40:24,0m 34s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 2:17:13,2025-10-15 2:18:06,0m 52s,69,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-15 2:18:08,2025-10-15 2:21:04,2m 56s,72.539,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-15 2:22:26,2025-10-15 2:23:12,0m 45s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 2:23:16,2025-10-15 2:24:37,1m 20s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 3:33:04,2025-10-15 3:33:12,0m 8s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 3:33:16,2025-10-15 3:34:32,1m 15s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 4:15:54,2025-10-15 4:17:25,1m 30s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 4:38:53,2025-10-15 4:38:58,0m 5s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 4:49:14,2025-10-15 4:49:23,0m 9s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 4:49:25,2025-10-15 4:51:02,1m 36s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 5:27:40,2025-10-15 5:28:33,0m 53s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 6:02:08,2025-10-15 6:02:12,0m 4s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 6:12:11,2025-10-15 6:12:19,0m 7s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 6:12:28,2025-10-15 6:12:36,0m 8s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 6:12:39,2025-10-15 6:13:36,0m 57s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 6:33:48,2025-10-15 6:34:56,1m 7s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 6:53:19,2025-10-15 6:53:31,0m 11s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 6:53:36,2025-10-15 6:57:01,3m 24s,69,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-15 7:01:03,2025-10-15 7:03:14,2m 10s,72.539,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-15 7:07:48,2025-10-15 7:09:53,2m 5s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 7:15:14,2025-10-15 7:16:56,1m 41s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 7:44:14,2025-10-15 7:53:18,9m 4s,-1,348.341,,
C0343000E2806A960000401CCB755969,24,2025-10-15 7:53:21,2025-10-15 7:57:48,4m 27s,69,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-15 7:57:51,2025-10-15 8:12:20,14m 29s,-1,363.107,,
C0343000E2806A960000401CCB755969,24,2025-10-15 8:12:26,2025-10-15 8:17:28,5m 2s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 8:35:43,2025-10-15 8:37:23,1m 39s,69,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-15 8:37:34,2025-10-15 8:38:07,0m 32s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 8:39:14,2025-10-15 8:39:45,0m 31s,69,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 8:41:04,2025-10-15 8:42:06,1m 2s,69,-2,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-15 10:07:40,2025-10-15 10:07:58,0m 17s,-1,2382.266,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-15 10:12:34,2025-10-15 10:13:02,0m 28s,-1,390.226,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-15 10:13:42,2025-10-15 10:14:11,0m 28s,-1,389.084,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-15 10:14:32,2025-10-15 10:15:00,0m 27s,-1,389.672,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-15 11:10:13,2025-10-15 11:11:02,0m 49s,-1,389.619,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-15 11:11:07,2025-10-15 11:11:36,0m 28s,-1,389.984,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-15 11:11:46,2025-10-15 11:12:25,0m 39s,-1,389.453,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-15 11:13:00,2025-10-15 11:14:12,1m 12s,-1,389.453,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-15 11:14:28,2025-10-15 11:15:36,1m 8s,-1,389.453,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-15 11:16:08,2025-10-15 11:16:40,0m 31s,-1,387.674,,
D4E63000E2806A960000501CCB867555,12,2025-10-15 17:21:42,2025-10-15 17:40:40,18m 57s,-1,382.635,,
D4E63000E2806A960000501CCB867555,12,2025-10-15 17:41:35,2025-10-15 17:44:16,2m 41s,72.539,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-15 17:47:46,2025-10-15 17:53:20,5m 33s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 17:59:42,2025-10-15 18:10:19,10m 36s,79.867,347.419,,
D4E63000E2806A960000501CCB867555,12,2025-10-15 18:10:21,2025-10-15 18:11:43,1m 22s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 18:11:46,2025-10-15 18:14:54,3m 8s,79.867,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-15 18:14:57,2025-10-15 18:15:56,0m 59s,72.539,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-15 18:16:11,2025-10-15 18:19:27,3m 15s,79.867,-2,,
